id,title,type,release_year,age_certification,genres,imdb_id,imdb_score
ts288997,Human: The World Within,SHOW,2021,TV-PG,['documentation'],tt14574154,6.8
ts292446,Taarak Mehta Kka Chhota Chashmah,SHOW,2021,TV-Y,"['animation', 'comedy']",tt14438518,6.8
tm1031448,Barbie & Chelsea: The Lost Birthday,MOVIE,2021,,['animation'],tt14317062,
ts306135,"Vendetta: Truth, Lies and The Mafia",SHOW,2021,TV-MA,"['documentation', 'crime', 'thriller']",tt14216574,6.7
tm992279,Confessions of an Invisible Girl,MOVIE,2021,,"['drama', 'comedy']",tt15204288,5.2
tm1080406,"Barbie: Big City, Big Dreams",MOVIE,2021,,"['animation', 'family']",tt15053428,5.8
ts258321,"Ada Twist, Scientist",SHOW,2021,,"['animation', 'comedy', 'family', 'music']",tt13241650,6.4
tm1070032,Black Island,MOVIE,2021,,"['thriller', 'drama']",tt12881516,5.1
ts289757,Crime Stories: India Detectives,SHOW,2021,TV-MA,"['documentation', 'crime']",tt14178956,7.2
ts309676,The World's Most Amazing Vacation Rentals,SHOW,2021,TV-PG,['reality'],tt14691382,6.7
ts311958,The Hungry and the Hairy,SHOW,2021,TV-14,['reality'],tt16088530,7.5
tm1128292,Michael Che: Shame the Devil,MOVIE,2021,,['comedy'],tt15829666,6.4
tm890013,Lulli,MOVIE,2021,,"['fantasy', 'comedy', 'romance']",tt16282866,4.7
tm1015103,The Seven Deadly Sins: Cursed by Light,MOVIE,2021,,"['animation', 'action', 'fantasy']",tt13884144,6.4
ts288064,Somos.,SHOW,2021,TV-MA,"['drama', 'history', 'crime']",tt14719590,7.1
tm1129394,The Princess Switch 3: Romancing the Star,MOVIE,2021,PG,"['romance', 'comedy', 'drama', 'family']",tt14731142,5.5
tm950360,The Yin Yang Master,MOVIE,2021,,['fantasy'],,
tm1159300,Heart Shot,MOVIE,2022,PG-13,['romance'],tt17162546,
tm1165179,Kongsi Raya,MOVIE,2022,,['comedy'],tt16806990,7
ts287941,Racket Boys,SHOW,2021,TV-14,"['comedy', 'family', 'drama', 'sport']",tt14482414,1.8
tm1001108,Biggie: I Got a Story to Tell,MOVIE,2021,R,"['music', 'documentation']",tt14058484,6.8
ts268220,The Houseboat,SHOW,2021,,['documentation'],,
tm1160484,Donkeyhead,MOVIE,2022,,['drama'],tt14064072,6.7
tm1119455,Camp Confidential: America's Secret Nazis,MOVIE,2021,PG-13,"['animation', 'history', 'documentation']",tt15470770,6.3
ts283639,Decoupled,SHOW,2021,TV-MA,"['comedy', 'drama']",tt14167338,8
tm1063034,The Wonderful: Stories from the Space Station,MOVIE,2021,,['documentation'],tt13368696,
ts311915,Rebelde,SHOW,2022,TV-MA,"['drama', 'comedy', 'music', 'romance', 'family']",tt14153686,6.2
ts257315,Karma's World,SHOW,2021,TV-Y,"['animation', 'comedy', 'family']",tt13321232,6.2
tm1174919,Mike Epps: Indiana Mike,MOVIE,2022,,"['comedy', 'documentation']",tt18314226,
tm1040733,In Our Mothers' Gardens,MOVIE,2021,,['documentation'],tt14369930,8.6
tm1006127,Arlo the Alligator Boy,MOVIE,2021,,"['animation', 'comedy', 'family']",tt13454122,6.5
ts254956,So Not Worth It,SHOW,2021,,['drama'],,
tm1137797,137 Shots,MOVIE,2021,R,"['crime', 'documentation']",tt16379224,6.2
tm1022912,One,MOVIE,2021,,"['drama', 'thriller']",tt11286552,6.5
tm1130275,Mo Amer: Mohammed in Texas,MOVIE,2021,,['comedy'],tt15845288,6.5
tm886188,Caught by a Wave,MOVIE,2021,,"['romance', 'drama', 'sport']",tt12013758,5.7
ts303513,42 Days of Darkness,SHOW,2022,,"['thriller', 'drama', 'crime']",tt15090462,
tm1094069,The Women and the Murderer,MOVIE,2021,PG-13,"['crime', 'documentation']",tt15216504,6.4
tm1075596,Monster Hunter: Legends of the Guild,MOVIE,2021,PG-13,['fantasy'],,
ts287741,"Fresh, Fried & Crispy",SHOW,2021,TV-PG,"['documentation', 'reality']",tt14644428,6.2
tm1160938,Adam by Eve: A Live in Animation,MOVIE,2022,PG-13,"['drama', 'animation', 'music']",tt18274178,6.5
ts319464,Storybots Laugh Learn Sing,SHOW,2021,,"['animation', 'family']",tt15717742,
tm1204412,"Let's Tie the Knot, Honey!",MOVIE,2022,,['romance'],tt19892832,
ts304690,Remember You,SHOW,2021,TV-MA,"['action', 'crime', 'drama', 'romance']",tt15344082,7.4
tm1027297,Time,MOVIE,2021,,"['drama', 'comedy']",,
tm1172600,11M,MOVIE,2022,,['documentation'],tt6275154,7
tm1120937,Montford: The Chickasaw Rancher,MOVIE,2021,,"['drama', 'western', 'history']",tt6704894,6.7
tm1118822,Sex: Unzipped,MOVIE,2021,,"['comedy', 'documentation']",tt15523050,2.5
tm1102570,Swallow,MOVIE,2021,,"['thriller', 'history', 'drama']",tt14391622,3.4
tm990983,Paper Lives,MOVIE,2021,,['drama'],tt13045890,6.7
tm867681,Haseen Dillruba,MOVIE,2021,,"['drama', 'romance', 'thriller', 'crime']",tt11027830,7
tm1160424,AI Love You,MOVIE,2022,PG-13,"['romance', 'drama', 'scifi']",tt11182810,4.4
tm1114205,Amina,MOVIE,2021,PG-13,"['drama', 'action', 'history']",tt15858090,3.9
ts314963,The Fastest,SHOW,2021,TV-PG,['reality'],tt15779034,5.7
tm1049290,In for a Murder,MOVIE,2021,,"['comedy', 'thriller', 'drama', 'scifi']",tt13377488,5.3
tm1002869,Fate: The Winx Saga - The Afterparty,MOVIE,2021,PG-13,"['comedy', 'fantasy', 'reality']",tt14081914,6.2
tm1150800,Amandla,MOVIE,2022,,"['crime', 'drama']",tt5343008,5.5
tm1143319,The Witcher Season One Recap: From the Beginning,MOVIE,2021,,[],,
tm861018,Sweet & Sour,MOVIE,2021,,"['comedy', 'romance']",tt14599938,6.7
tm980657,The Soul,MOVIE,2021,,"['scifi', 'thriller', 'drama']",tt13598976,6.6
ts285854,Till Death,SHOW,2021,TV-MA,['drama'],,
tm1131895,Love is Color Blind,MOVIE,2021,,"['romance', 'comedy']",tt15979132,8.3
ts307981,Scaredy Cats,SHOW,2021,TV-G,"['scifi', 'family', 'fantasy', 'comedy']",tt15387774,6.2
ts288545,We the People,SHOW,2021,TV-Y7,"['family', 'music', 'animation', 'comedy']",tt14770480,3.4
ts61384,My Love: Six Stories of True Love,SHOW,2021,TV-PG,"['reality', 'romance', 'documentation']",tt14267526,7.5
ts296179,The War Next-door,SHOW,2021,TV-MA,['comedy'],tt14821886,5.6
tm958688,Love Me Instead,MOVIE,2021,,['drama'],tt13161356,7
ts273275,Marriage or Mortgage,SHOW,2021,TV-G,['reality'],tt14037542,5.1
tm1150727,Kapil Sharma: I'm Not Done Yet,MOVIE,2022,R,['comedy'],tt16867200,6.9
tm990972,The Last Paradiso,MOVIE,2021,,"['drama', 'romance']",tt11428926,5.7
ts320407,The Future Diary,SHOW,2021,TV-PG,"['reality', 'romance']",tt15567380,7.9
tm1013111,1000 Miles from Christmas,MOVIE,2021,,"['comedy', 'romance', 'family', 'fantasy']",tt13782052,5.7
ts293346,Race: Bubba Wallace,SHOW,2022,TV-MA,"['documentation', 'sport']",tt14513646,5.9
tm1073802,Mimi,MOVIE,2021,,"['comedy', 'drama']",,
tm1063013,The Father Who Moves Mountains,MOVIE,2021,PG-13,"['thriller', 'drama']",tt8886670,5.5
tm1039422,Nail Bomber: Manhunt,MOVIE,2021,,"['crime', 'documentation', 'history']",tt12939812,6.3
tm859256,Red,MOVIE,2021,,['drama'],,
tm1001267,Secret Magic Control Agency,MOVIE,2021,,"['fantasy', 'comedy', 'family', 'animation']",tt13932162,6.2
ts285471,The Wedding Coach,SHOW,2021,TV-MA,"['comedy', 'reality']",tt14210424,4.9
tm1111717,LOL Surprise: The Movie,MOVIE,2021,G,['animation'],,
ts283614,Haunted: Latin America,SHOW,2021,TV-14,"['reality', 'horror']",tt14164238,5.3
tm1082515,Untold: Caitlyn Jenner,MOVIE,2021,R,"['documentation', 'sport']",tt15101946,6.4
tm876997,Most Eligible Bachelor,MOVIE,2021,,"['drama', 'romance']",tt11725680,6.4
tm1118234,Lords of Scam,MOVIE,2021,R,"['documentation', 'crime']",tt15711402,6.3
tm1102226,"My Brother, My Sister",MOVIE,2021,,['drama'],tt13003996,6
tm876083,Xtreme,MOVIE,2021,,"['thriller', 'fantasy', 'action', 'crime', 'drama']",tt11658120,5.8
ts285470,Pet Stars,SHOW,2021,TV-PG,"['reality', 'family']",tt14318392,4.9
tm1038364,Ghost Lab,MOVIE,2021,,"['horror', 'thriller', 'drama']",tt13446126,5.2
tm1131374,Carolin Kebekus: The Last Christmas Special,MOVIE,2021,,['comedy'],tt15893460,4.7
tm1116525,Just Short of Perfect,MOVIE,2021,,"['romance', 'comedy']",tt15863594,5.3
ts310628,MaveriX,SHOW,2022,,"['sport', 'family']",tt15373864,8.4
tm1119172,Puff: Wonders of the Reef,MOVIE,2021,PG,"['documentation', 'family']",tt15753666,7.1
ts286218,The Rational Life,SHOW,2021,,"['drama', 'romance']",tt14376958,8.1
tm1049265,My Wonderful Life,MOVIE,2021,,"['drama', 'romance', 'comedy']",tt13164942,5.8
tm1152224,Love Tactics,MOVIE,2022,,['romance'],tt14486678,5.1
tm1001095,Roohi,MOVIE,2021,,"['comedy', 'horror']",tt10098288,4.4
ts257873,Dive Club,SHOW,2021,TV-PG,"['drama', 'family']",tt13275052,6.2
ts296201,Elize Matsunaga: Once Upon a Crime,SHOW,2021,TV-MA,"['crime', 'documentation']",tt14856998,5.9
tm977620,Asakusa Kid,MOVIE,2021,,['drama'],tt13528562,7.1
tm1045603,The House of Flowers: The Movie,MOVIE,2021,R,"['drama', 'comedy']",tt14549558,5.5
tm1161223,Cat Burglar,MOVIE,2022,PG-13,['animation'],tt17321170,6.9
ts282876,"Nevenka, Breaking The Silence",SHOW,2021,TV-14,"['documentation', 'crime']",tt14091172,6.9
ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,2022,TV-14,"['documentation', 'crime']",tt18274172,6.3
ts229537,The New Adventures of Oggy,SHOW,2021,TV-Y,"['comedy', 'family', 'action', 'animation']",tt11194006,6.6
ts346656,African Knock Out Show,SHOW,2022,TV-14,[],,
tm989672,Creating The Queen's Gambit,MOVIE,2021,PG-13,['documentation'],tt13818410,6.9
tm975741,Octonauts: The Ring of Fire,MOVIE,2021,G,['animation'],tt13779166,6.5
tm1054462,The Land,MOVIE,2021,,"['drama', 'comedy']",tt14345386,6.1
ts287729,Alma Matters: Inside the IIT Dream,SHOW,2021,TV-MA,"['drama', 'documentation']",tt14512938,8.3
tm1101878,Honey Girls,MOVIE,2021,PG,"['family', 'music', 'comedy']",tt11847606,5
ts267062,Jiva!,SHOW,2021,TV-MA,['drama'],tt12564616,5.5
tm986017,Gatao: The Last Stray,MOVIE,2021,,"['crime', 'action', 'drama', 'romance']",tt14720502,5.9
tm1037704,Resort to Love,MOVIE,2021,PG,"['comedy', 'romance']",tt12929990,5.7
tm1027639,Annaatthe,MOVIE,2021,,"['drama', 'action', 'comedy']",tt11253090,4.6
tm997608,Hate by Dani Rovira,MOVIE,2021,PG-13,['comedy'],tt13323128,6.7
tm1001619,Man in Love,MOVIE,2021,,"['romance', 'drama']",tt14428606,6.9
ts311887,New World,SHOW,2021,,['reality'],,
tm1109843,Meenakshi Sundareshwar,MOVIE,2021,,"['comedy', 'romance']",tt13529034,7.4
tm1074622,Cobra Kai - The Afterparty,MOVIE,2021,,[],,
tm904862,Just Say Yes,MOVIE,2021,,"['romance', 'comedy']",tt12154638,4.5
tm1025318,Ajeeb Daastaans,MOVIE,2021,,"['drama', 'romance']",tt14091818,6.7
ts288832,I Heart Arlo,SHOW,2021,TV-Y7,"['comedy', 'family', 'animation']",tt13573450,7
tm954297,The Secret Diary of an Exchange Student,MOVIE,2021,,"['romance', 'comedy']",tt11594766,5.3
ts272092,Canine Intervention,SHOW,2021,TV-14,"['documentation', 'reality']",tt13932598,6.5
tm1124066,Carlos Ballarta: False Prophet,MOVIE,2021,,['comedy'],tt15733384,6.5
tm1106551,One Night in Paris,MOVIE,2021,,['comedy'],tt15435146,4.4
ts316882,Reasonable Doubt: A Tale of Two Kidnappings,SHOW,2021,TV-MA,"['crime', 'documentation']",tt15796900,7.6
tm1095880,You vs. Wild: Out Cold,MOVIE,2021,,['action'],tt15250050,5.3
ts285106,Under Suspicion: Uncovering the Wesphael Case,SHOW,2021,TV-14,"['crime', 'documentation']",tt14078186,6.3
ts305732,Metal Shop Masters,SHOW,2021,TV-MA,['reality'],tt15216520,5.6
tm1044137,Headspace Unwind you Mind,MOVIE,2021,G,"['animation', 'documentation']",tt14684160,7.2
ts301964,Revelations: The Masters of the Universe: Revelation Aftershow,SHOW,2021,TV-PG,['action'],,
tm1031499,Get the Grift,MOVIE,2021,,"['crime', 'comedy']",tt14371060,5.3
tm1029279,Dolly Parton: A MusiCares Tribute,MOVIE,2021,,"['music', 'documentation']",tt14299926,6.6
tm1108010,Rabbids Invasion - Mission To Mars,MOVIE,2021,,['animation'],tt15310736,7.8
tm919869,And Tomorrow the Entire World,MOVIE,2021,,"['crime', 'romance', 'drama']",tt7716120,6
tm1000185,Squared Love,MOVIE,2021,,"['romance', 'comedy']",tt13846542,5
tm1036542,Shadow and Bone - The Afterparty,MOVIE,2021,R,[],,
tm1020293,Dearest Boy,MOVIE,2021,,"['comedy', 'drama']",tt13524066,6.1
tm1096880,Thomas & Friends: All Engines Go - Race for the Sodor Cup,MOVIE,2021,,"['animation', 'family']",tt15337666,3.6
tm942277,Accomplice,MOVIE,2021,,['documentation'],tt13947978,7.2
ts302056,Titletown High,SHOW,2021,TV-14,"['reality', 'sport']",tt15192032,5.4
tm981676,Double Dad,MOVIE,2021,,"['drama', 'comedy', 'family']",tt11821818,5.6
tm1037687,Dancing Queens,MOVIE,2021,,"['comedy', 'drama']",tt13032716,5.6
tm1033803,Searching for Sheela,MOVIE,2021,,"['documentation', 'crime']",tt14167424,4.2
ts285874,Magic for Humans Spain,SHOW,2021,TV-MA,"['reality', 'comedy']",tt14136320,6
tm810657,Uppena,MOVIE,2021,,['drama'],,
tm1027712,This Little Love of Mine,MOVIE,2021,G,['romance'],tt12546872,5.3
tm1164320,Behind the Scenes With Jane Campion,MOVIE,2022,,['documentation'],,
ts282214,Let's Fight Ghost,SHOW,2021,TV-14,"['drama', 'action', 'fantasy', 'horror', 'romance']",tt14168868,7.5
tm1087383,JJ+E,MOVIE,2021,,"['drama', 'romance']",tt12299824,5.3
tm988879,Tony Parker: The Final Shot,MOVIE,2021,,"['documentation', 'sport']",tt13696668,6.8
tm1068777,Bankrolled,MOVIE,2021,,['comedy'],tt14961160,4
tm1030071,Mandela,MOVIE,2021,,"['drama', 'comedy']",,
tm1037519,The Guide to the Perfect Family,MOVIE,2021,,"['comedy', 'drama']",tt11991786,6.4
ts292270,The Snitch Cartel: Origins,SHOW,2021,TV-MA,"['crime', 'drama']",tt14417802,5.6
tm985712,"Strip Down, Rise Up",MOVIE,2021,R,['documentation'],tt13787118,5.3
tm1142245,Kadaseela Biriyani,MOVIE,2021,,"['drama', 'comedy', 'crime']",tt11441458,7.5
tm1147172,The Characters of the Continent,MOVIE,2021,,['documentation'],tt16740216,6.6
tm869475,Pagglait,MOVIE,2021,,"['comedy', 'drama']",tt11142762,6.9
ts274575,How to Be A Cowboy,SHOW,2021,TV-PG,['reality'],tt13438900,6.8
ts314962,Stories of a Generation - with Pope Francis,SHOW,2021,TV-14,['documentation'],tt13784364,7.4
tm1106900,A World Without,MOVIE,2021,,"['thriller', 'scifi', 'drama']",tt15484488,3.7
ts319608,The Family That Sings Together: The Camargos,SHOW,2021,,"['documentation', 'music', 'reality']",tt16247236,5.4
tm1091823,Boomika,MOVIE,2021,,"['thriller', 'horror']",,
ts289982,Bangkok Breaking,SHOW,2021,TV-MA,"['drama', 'thriller', 'action', 'crime']",tt14202282,5.9
tm1003376,Get the Goat,MOVIE,2021,,"['comedy', 'crime', 'action']",tt14111726,6.1
tm1068632,Bartkowiak,MOVIE,2021,,"['thriller', 'action', 'crime', 'sport']",tt14315566,5.1
tm1111559,Grumpy Christmas,MOVIE,2021,,['comedy'],tt15565724,4.4
ts296581,The Mystic River,SHOW,2021,TV-14,['horror'],tt15134080,
tm1039168,Cinema Bandi,MOVIE,2021,,"['comedy', 'drama']",tt14558738,8
tm1165244,Into the Wind,MOVIE,2022,,"['drama', 'romance', 'sport', 'comedy']",tt17044594,5.2
ts321254,Yeh Kaali Kaali Ankhein,SHOW,2022,TV-MA,['drama'],,
tm1110205,This Is Not a Comedy,MOVIE,2021,,"['drama', 'comedy']",tt11363540,4.9
tm983466,"Crack: Cocaine, Corruption & Conspiracy",MOVIE,2021,,"['documentation', 'crime', 'history']",tt13649700,6.7
ts317709,Kayko and Kokosh,SHOW,2021,TV-PG,"['animation', 'comedy', 'fantasy', 'action']",tt13979288,6.3
tm1064988,Zero to Hero,MOVIE,2021,,"['drama', 'sport']",tt14892216,6.6
tm1028026,Irul,MOVIE,2021,,['thriller'],tt13103212,5.8
tm1107848,Making Malinche: A Documentary by Nacho Cano,MOVIE,2021,,"['music', 'documentation']",tt15478968,5.1
tm1039571,The Upshaws - The Afterparty,MOVIE,2021,R,[],,
tm1053409,Happiness Ever After,MOVIE,2021,,"['drama', 'romance']",tt14307890,4.2
ts305254,The Ingenuity of the Househusband,SHOW,2021,,['comedy'],tt15170710,6.7
tm1019865,Wild Dog,MOVIE,2021,,"['thriller', 'action', 'crime']",tt11503178,6.2
ts293103,Juanpis González - The Series,SHOW,2022,TV-MA,"['comedy', 'drama']",tt14494894,6.8
tm1159947,Mo Gilligan: There's Mo to Life,MOVIE,2022,,['comedy'],tt17162494,5.9
tm1024062,Nayattu,MOVIE,2021,,"['drama', 'thriller', 'crime']",tt11604676,8.1
tm1038096,Carnaval,MOVIE,2021,,['comedy'],tt14074470,3.9
tm989502,Wish You,MOVIE,2021,,"['drama', 'romance', 'music']",tt13866142,6.4
tm1030241,Kurup,MOVIE,2021,,"['crime', 'thriller']",tt7026666,7.4
tm1099969,Angeliena,MOVIE,2021,,"['drama', 'comedy']",tt15303262,7.7
tm1019822,Connected,MOVIE,2021,,[],,
tm1024535,The Guardian,MOVIE,2021,,"['horror', 'music', 'thriller', 'crime', 'drama']",tt14024066,5.7
tm995613,Animals on the Loose: A You vs. Wild Interactive Movie,MOVIE,2021,,"['action', 'reality']",tt13853720,5.8
tm1068692,Emicida AmarElo Live in Sao Paulo,MOVIE,2021,,"['documentation', 'music']",tt14910946,7.5
tm1127511,Only You,MOVIE,2021,,"['comedy', 'drama']",tt16210966,6.5
tm1055586,Lethal Love,MOVIE,2021,,['thriller'],tt14403532,4.4
tm996996,The Misadventures of Hedi and Cokeman,MOVIE,2021,,"['action', 'crime', 'comedy']",tt13669344,4.4
ts288861,Let's Eat,SHOW,2021,TV-14,"['drama', 'comedy']",tt15978704,8.2
tm462311,Latte and the Magic Waterstone,MOVIE,2022,,"['comedy', 'animation', 'family', 'european']",tt9038290,5.6
tm1120636,Johnny Test's Ultimate Meatloaf Quest,MOVIE,2021,G,"['animation', 'family']",tt15717738,7
tm990740,What Would Sophia Loren Do?,MOVIE,2021,,['documentation'],,
tm1166429,Whindersson Nunes: My Own Show!,MOVIE,2022,,"['comedy', 'documentation']",tt17887288,7.1
ts308053,Jailbirds New Orleans,SHOW,2021,TV-MA,"['documentation', 'reality']",tt15320436,6.6
tm1141663,Cem Yılmaz: Diamond Elite Platinum Plus,MOVIE,2021,,['comedy'],tt16444502,6.6
ts188367,Bombay Begums,SHOW,2021,TV-MA,['drama'],tt10238792,5.3
tm1033635,Sisters on Track,MOVIE,2021,PG,"['documentation', 'sport']",tt9337574,5.8
tm1107850,Sharkdog’s Fintastic Halloween,MOVIE,2021,,"['fantasy', 'family', 'animation', 'comedy']",tt15478768,6.6
tm1073555,Thimmarusu: Assignment Vali,MOVIE,2021,,"['thriller', 'crime', 'drama']",tt13310936,7.2
tm1042277,Sam Smith: Love Goes – Live at Abbey Road Studios,MOVIE,2021,,"['documentation', 'music']",,
tm983722,Prime Time,MOVIE,2021,R,"['thriller', 'drama']",tt11460976,5.2
tm1147041,Chief Daddy 2: Going for Broke,MOVIE,2021,,['comedy'],tt16760592,3
tm1183575,Celeb Five: Behind the Curtain,MOVIE,2022,,"['comedy', 'documentation']",tt18570468,
ts330422,Team Zenko Go,SHOW,2022,TV-Y,"['action', 'animation', 'family']",tt18274176,7.2
tm1102856,The Four of Us,MOVIE,2021,,"['comedy', 'drama', 'romance']",tt15360916,5.3
ts322267,The Big Shot Game Show,SHOW,2022,,['reality'],tt17052496,6.2
tm988801,June & Kopi,MOVIE,2021,,"['comedy', 'drama', 'family']",tt13728764,6.3
tm855340,Thalaivii,MOVIE,2021,G,['drama'],tt10152736,5.9
tm1076198,Blue Dream: The Road to Wembley,MOVIE,2021,,"['documentation', 'sport']",tt15684042,7.1
tm1037800,Soy Rada: Serendipity,MOVIE,2021,,"['comedy', 'drama']",tt14540480,6.1
tm1029314,Have You Ever Seen Fireflies?,MOVIE,2021,,"['drama', 'comedy']",tt13317694,6.2
tm1080114,Hostage House,MOVIE,2021,,['thriller'],tt13033790,3.9
tm1099320,Convergence: Courage in a Crisis,MOVIE,2021,R,['documentation'],tt15398694,5.4
tm945283,Hand Rolled Cigarette,MOVIE,2021,,"['thriller', 'drama']",,
tm1159298,Erax,MOVIE,2022,PG,"['family', 'thriller']",tt17162512,
ts270616,We Are: The Brooklyn Saints,SHOW,2021,TV-14,"['documentation', 'sport']",tt13656220,6.5
tm1119331,Haroun,MOVIE,2021,,['comedy'],tt15517974,6.4
tm1022280,Maha Samudram,MOVIE,2021,,['drama'],,
tm998678,Aelay,MOVIE,2021,,['comedy'],,
ts269300,Paik's Spirit,SHOW,2021,,[],,
ts272422,Buried by the Bernards,SHOW,2021,TV-14,['reality'],tt13848380,7.3
tm1120766,Angèle,MOVIE,2021,R,"['music', 'documentation']",tt15820298,7
tm1018592,A Perfect Fit,MOVIE,2021,,"['drama', 'comedy', 'romance']",tt13606090,5.3
tm1011248,30-Mar,MOVIE,2021,,"['drama', 'thriller', 'crime']",tt13694540,4.4
ts297132,Brave Animated Series,SHOW,2021,TV-MA,"['action', 'animation']",tt17545256,
tm1102410,A StoryBots Space Adventure,MOVIE,2021,,['animation'],tt15166478,
tm1066324,Super Monsters: Once Upon a Rhyme,MOVIE,2021,,"['family', 'animation']",tt14586752,5.8
ts268103,Reflection of You,SHOW,2021,,['drama'],,
tm1019084,Ginny & Georgia - The Afterparty,MOVIE,2021,R,[],,
ts322506,Word Party Presents: Math!,SHOW,2021,,"['animation', 'family']",tt16290860,7.5
ts288544,Creator's File: GOLD,SHOW,2021,,"['drama', 'comedy']",tt14611486,6.6
tm1121084,Izla,MOVIE,2021,,"['comedy', 'horror']",tt16161362,3.7
tm1049083,Trese After Dark,MOVIE,2021,PG-13,['documentation'],,
tm994923,"Our Lady of San Juan, Four Centuries of Miracles",MOVIE,2021,,"['drama', 'history']",tt10038660,6.1
tm1141346,StarBeam: Beaming in the New Year,MOVIE,2021,,"['animation', 'family']",tt16112918,5.7
ts287804,Mad Crazy Colombian Comedians,SHOW,2021,,[],,
tm863829,Ali & Ratu Ratu Queens,MOVIE,2021,,"['drama', 'comedy']",tt11271990,7
tm1068720,D.O.D.: Day of Destiny,MOVIE,2021,,"['scifi', 'drama']",tt15149712,5
tm1049317,Upcoming Summer,MOVIE,2021,,['drama'],tt13575838,6.7
tm831387,What Happened to Mr Cha?,MOVIE,2021,,"['comedy', 'drama']",tt13667212,4.3
ts297729,Quarantine Tales,SHOW,2021,TV-MA,[],tt13555930,
ts302434,Plastic Cup Boyz: Laughing My Mask Off!,SHOW,2021,,[],,
tm1059008,Lokillo,MOVIE,2021,,['comedy'],tt14585902,3.8
tm856634,Jagame Thandhiram,MOVIE,2021,,"['crime', 'comedy', 'drama', 'thriller', 'action']",tt10661848,6
tm1064193,Private Network: Who Killed Manuel Buendía?,MOVIE,2021,,"['documentation', 'history', 'crime']",tt14880310,6.8
ts320335,Summer Heat,SHOW,2022,TV-MA,"['drama', 'romance']",tt14655298,5.5
tm1110241,Kaaval,MOVIE,2021,,"['thriller', 'action']",tt11182984,5.4
tm1109080,Mughizh,MOVIE,2021,,['drama'],,
tm1043655,One Lagos Night,MOVIE,2021,,"['comedy', 'crime']",tt14211236,6.9
tm985747,I Missed You,MOVIE,2021,,"['drama', 'romance']",tt14051714,5.7
tm1015884,African America,MOVIE,2021,,['drama'],tt13920016,5.2
tm1121098,Will You Marry?,MOVIE,2021,,"['romance', 'drama']",tt16236048,4.9
tm1067260,Tughlaq Durbar,MOVIE,2021,,"['comedy', 'drama', 'thriller']",tt9769668,5.4
tm959213,My Amanda,MOVIE,2021,,"['drama', 'romance']",tt13136084,5.6
tm918777,Geez & Ann,MOVIE,2021,,"['romance', 'drama']",tt11936782,5
ts285422,Newton's Cradle,SHOW,2021,TV-14,"['drama', 'thriller']",tt11703922,8
